auc_pr,auc_roc,f1_macro,precision_pos,recall_pos,f1_pos,kappa,accuracy,baseline_ap,threshold,label,arm,model,fold,n_test
0.41769646892552037,0.914969233060297,0.6262725375255767,0.6586501163692785,0.1708937198067633,0.2713760588141282,0.25916447522432795,0.9632868681500093,0.04000057981191546,0.93594,count,combined,mlp,0,124179
0.4268803346708311,0.9153277871125528,0.705776964789908,0.3757843696520251,0.5305013086370042,0.439936555639035,0.4124217433950097,0.9459727165842581,0.04000057981191546,0.02998,count,combined,mlp,1,124178
0.4412464630370208,0.915107940169334,0.7060201787573066,0.37454186636594305,0.534930541574391,0.44059364895116493,0.41297222847450343,0.9456667042471292,0.04000057981191546,0.03249,count,combined,mlp,2,124178
0.4299924321406376,0.9143229157048174,0.7010707114242687,0.358210930263332,0.5449969800684518,0.4322900031938678,0.40349619715588547,0.9427434811319235,0.04000057981191546,0.01384,count,combined,mlp,3,124178
0.42238605021522135,0.9151609707121419,0.6539980502981897,0.6171045276690889,0.2222669619488625,0.3268206039076377,0.31225160262559604,0.9633751550194076,0.04000057981191546,0.94348,count,combined,mlp,4,124178
0.44988593546328354,0.8996038639710958,0.6706355988668582,0.2718090738779832,0.6716988727858293,0.3870107277471731,0.34998389188880663,0.9148728851093986,0.04000057981191546,-0.94848,count,combined,svc,0,124179
0.44708918598718234,0.8978219236956447,0.7040029911670266,0.3705989619862533,0.5319106100261728,0.43683862433862436,0.4089726717506965,0.9451432620915138,0.04000057981191546,-0.87114,count,combined,svc,1,124178
0.4618700021247445,0.9037684950551759,0.6753587931006161,0.2798184416239388,0.6702234749345681,0.3948055028462998,0.35860788599306115,0.9178115286121535,0.04000057981191546,-0.94507,count,combined,svc,2,124178
0.45497865995169046,0.9003556793068306,0.6735932759644062,0.27783884332459624,0.6615663378296759,0.391330236989401,0.354991894396675,0.9176826813123098,0.04000057981191546,-0.93849,count,combined,svc,3,124178
0.4419372809386336,0.8936065879044255,0.6738304021034005,0.2801957699702849,0.6454600362391786,0.39076116765189833,0.3547684255404856,0.9194945964663628,0.04000057981191546,-0.93768,count,combined,svc,4,124178
0.4828021826508558,0.8351589304613809,0.7011859402694265,0.4427059364933272,0.5419718309859155,0.48733535967578523,0.40337675301562526,0.8542311847317249,0.12781435012460207,0.23919,rate,content,logreg,0,13885
0.4945490199936692,0.846818668034561,0.7038669137857171,0.4746494066882416,0.496054114994363,0.48511576626240355,0.4077771049177543,0.8654566407375396,0.12781435012460207,0.26711,rate,content,logreg,1,13884
0.5016064796823279,0.8467424687452579,0.702876979057003,0.47255113024757806,0.49492671927846676,0.4834801762114537,0.4058017857348174,0.8648804379141458,0.12781435012460207,0.26971,rate,content,logreg,2,13884
0.4671162453865186,0.8393866975907804,0.6944915969284468,0.4425343811394892,0.5076056338028169,0.4728417738126476,0.3894387468171656,0.8553010659752233,0.12781435012460207,0.25234,rate,content,logreg,3,13884
0.4669269015309633,0.8336680783354018,0.6918384075018421,0.4383292383292383,0.5025352112676056,0.46824146981627296,0.38413291299014163,0.8540766349755113,0.12781435012460207,0.25102,rate,content,logreg,4,13884
0.4858064833182715,0.8359729707726125,0.7012682989494634,0.44706994328922495,0.5329577464788733,0.48625032125417633,0.4032833896613621,0.8560316888728844,0.12781435012460207,-0.4227,rate,content,linsvc,0,13885
0.4957971430671946,0.8477593591998189,0.7052235112233811,0.45972495088408644,0.5276211950394588,0.49133858267716535,0.4108900425254354,0.8604148660328436,0.12781435012460207,-0.41362,rate,content,linsvc,1,13884
0.506450323054547,0.8482831187619687,0.7056874190279994,0.4571290944123314,0.5349492671927847,0.492987012987013,0.4119572592735701,0.8594065110919044,0.12781435012460207,-0.4213,rate,content,linsvc,2,13884
0.4716325656753388,0.8391441123410709,0.6969323248407643,0.4500752634219769,0.5053521126760563,0.47611464968152867,0.39418301979572756,0.8578219533275713,0.12781435012460207,-0.40127,rate,content,linsvc,3,13884
0.4711655214281816,0.8336652402647778,0.6929730322279423,0.44642857142857145,0.49295774647887325,0.4685408299866131,0.38618010215876875,0.8570296744454048,0.12781435012460207,-0.4009,rate,content,linsvc,4,13884
0.4202680303022751,0.8056436654609739,0.6757722610202622,0.4392361111111111,0.4276056338028169,0.43334284898658293,0.35156137236880913,0.8570399711919338,0.12781435012460207,0.2753,rate,content,histgb,0,13885
0.43464261312250424,0.8143989658867372,0.6770022494451542,0.4448377581120944,0.4250281848928974,0.43470740847506484,0.3540523243134903,0.8587582829155863,0.12781435012460207,0.2685,rate,content,histgb,1,13884
0.4433038352174458,0.8124531143957543,0.6780020570025936,0.45476923076923076,0.4165727170236753,0.4348337746395999,0.3561766780726485,0.8616392970325555,0.12781435012460207,0.28892,rate,content,histgb,2,13884
0.41143517609841923,0.8054892938438294,0.663321889815269,0.44,0.3780281690140845,0.4066666666666667,0.32716458619251565,0.8589743589743589,0.12781435012460207,0.2977,rate,content,histgb,3,13884
0.4162970609750585,0.8040052620620909,0.6627451842793788,0.44625850340136053,0.3695774647887324,0.40431432973805853,0.3262779439629593,0.8607749927974647,0.12781435012460207,0.29796,rate,content,histgb,4,13884
0.40220624680039174,0.7992972400879265,0.6539652370304088,0.4945750452079566,0.30816901408450703,0.3797292606733773,0.3122233560818247,0.8712999639899172,0.12781435012460207,0.37421,rate,content,xgb,0,13885
0.41901376573581584,0.8068378272449931,0.6514128054367717,0.4844167408726625,0.30665163472378804,0.3755609250949258,0.30690236623100065,0.8697061365600691,0.12781435012460207,0.37103,rate,content,xgb,1,13884
0.41708352326812537,0.8044078053766816,0.6566458888211284,0.47956630525437866,0.3241262683201804,0.3868146653212243,0.31635801235337524,0.8686977816191299,0.12781435012460207,0.36605,rate,content,xgb,2,13884
0.40261346409668336,0.7984293372756149,0.6446675523173839,0.472875226039783,0.29464788732394365,0.3630683790350573,0.2937436851158124,0.8678334773840392,0.12781435012460207,0.36689,rate,content,xgb,3,13884
0.39942813726029347,0.7973086250594656,0.6428327164467332,0.46174142480211083,0.29577464788732394,0.3605769230769231,0.2896601399060248,0.865888792855085,0.12781435012460207,0.37026,rate,content,xgb,4,13884
0.4264895620437436,0.8091110361591515,0.6787208085255234,0.43968432919954903,0.4394366197183099,0.43956043956043955,0.35744162452610406,0.8567518905293482,0.12781435012460207,0.27247,rate,content,lgbm,0,13885
0.4378657519246291,0.8168368311150046,0.6759976861815089,0.45157310302282544,0.41262683201803835,0.43122238586156114,0.35217864150939027,0.8609190435033132,0.12781435012460207,0.28787,rate,content,lgbm,1,13884
